Feature	way/105561328	pedestrian		Polygon	[[[-123.3677971,48.4192771],[-123.3678128,48.419379],[-123.3678805,48.4193744],[-123.367876,48.4193449],[-123.3678442,48.419347],[-123.367833,48.4192726],[-123.3677894,48.4192461],[-123.3677676,48.419101],[-123.3671258,48.4191436],[-123.3671953,48.419605],[-123.3671541,48.4196077],[-123.3671696,48.4197111],[-123.3672079,48.4197086],[-123.3672161,48.4197625],[-123.3672651,48.4197593],[-123.3672198,48.419459],[-123.3672517,48.4194569],[-123.3672265,48.4192895],[-123.3677118,48.4192574],[-123.3677156,48.4192825],[-123.3677971,48.4192771]]]
Feature	way/106048242	footway		Polygon	[[[-123.3637471,48.4231808],[-123.3637553,48.423139],[-123.3637674,48.4230769],[-123.3637722,48.4230665],[-123.363783,48.4230206],[-123.363706,48.4230126],[-123.3637024,48.4230276],[-123.3636349,48.4230206],[-123.3636431,48.4229857],[-123.3635572,48.4229767],[-123.363555,48.4229859],[-123.3634976,48.4229799],[-123.3635064,48.4229427],[-123.3633653,48.4229293],[-123.3633965,48.4228139],[-123.3631329,48.4227846],[-123.3631126,48.4228776],[-123.363269,48.422894],[-123.3632588,48.4229368],[-123.3630985,48.4229201],[-123.363069,48.4230444],[-123.3631597,48.4230538],[-123.3631532,48.4230815],[-123.3631451,48.4231156],[-123.3632885,48.4231297],[-123.3634652,48.423153],[-123.3637471,48.4231808]]]
Feature	way/135228483	footway		Polygon	[[[-123.3228486,48.4476539],[-123.3228486,48.4476221],[-123.3228083,48.4475642],[-123.3228105,48.44746],[-123.32265,48.4474595],[-123.3226489,48.4475375],[-123.3226471,48.4476572],[-123.3226477,48.4476774],[-123.3227224,48.4476774],[-123.3227212,48.4477812],[-123.3227361,48.4477815],[-123.3227341,48.447951],[-123.3221587,48.447949],[-123.322018,48.4480493],[-123.321809,48.4480485],[-123.3216847,48.4479712],[-123.3216325,48.4480111],[-123.3216502,48.4480245],[-123.321675,48.4480642],[-123.3216667,48.4481142],[-123.3216468,48.4481493],[-123.3216048,48.4481801],[-123.3215475,48.4482001],[-123.3214899,48.4482053],[-123.3214276,48.4481992],[-123.3213912,48.4481839],[-123.3213423,48.4482234],[-123.3215633,48.4483473],[-123.3219556,48.4483492],[-123.3219572,48.4481588],[-123.3220319,48.4481591],[-123.3220323,48.4481272],[-123.3221852,48.4481276],[-123.3221859,48.4480964],[-123.3222239,48.4480837],[-123.3223248,48.4480851],[-123.3223239,48.4481281],[-123.3224058,48.4481279],[-123.3224065,48.448032],[-123.3224441,48.4480193],[-123.3227213,48.4480219],[-123.3229294,48.4480239],[-123.3229292,48.44807],[-123.3230637,48.4480708],[-123.3230641,48.448023],[-123.323165,48.4480236],[-123.3231653,48.4480688],[-123.3232929,48.4480688],[-123.3234272,48.448021],[-123.3235144,48.4479989],[-123.3238435,48.4480031],[-123.3246696,48.4480139],[-123.3246699,48.4479763],[-123.32467,48.4479698],[-123.3245812,48.4479695],[-123.3245811,48.4479095],[-123.3244404,48.447908],[-123.3244414,48.4477931],[-123.324976,48.4478001],[-123.3249743,48.4478451],[-123.325132,48.447848],[-123.3251346,48.4478066],[-123.3255832,48.44781],[-123.32582,48.4478118],[-123.325821,48.4477793],[-123.3258226,48.4477294],[-123.3257917,48.4477144],[-123.3257768,48.4477072],[-123.3253848,48.4477049],[-123.3253839,48.4477429],[-123.3249857,48.4477399],[-123.3249857,48.4477113],[-123.324457,48.4477049],[-123.324462,48.4474662],[-123.3244623,48.4474492],[-123.3242375,48.4474457],[-123.3241977,48.4474451],[-123.3241962,48.4475834],[-123.3242226,48.4475839],[-123.3242115,48.4478388],[-123.3241078,48.4478376],[-123.3241078,48.4478758],[-123.3239047,48.4478733],[-123.3239056,48.4476969],[-123.323543,48.4476943],[-123.3235382,48.4478992],[-123.322974,48.4478945],[-123.3229745,48.4478124],[-123.3228437,48.4478099],[-123.3228486,48.4476539]]]
Feature	way/137474690	service		Polygon	[[[-123.3588055,48.4325761],[-123.3588079,48.4325598],[-123.3588208,48.4324855],[-123.3588234,48.4324674],[-123.3588383,48.4323833],[-123.3588121,48.4323817],[-123.3586349,48.4323712],[-123.3586276,48.4324191],[-123.3586195,48.4324725],[-123.3586086,48.4325469],[-123.3585993,48.4326149],[-123.3587988,48.4326274],[-123.3588055,48.4325761]]]
Feature	way/137474691	service		Polygon	[[[-123.3733165,48.417342],[-123.3734167,48.4172496],[-123.3733979,48.4172408],[-123.3732006,48.4171484],[-123.3731762,48.417137],[-123.373055,48.4171911],[-123.3730343,48.4172291],[-123.3729352,48.4174107],[-123.372927,48.4174258],[-123.3730894,48.4174657],[-123.3731431,48.4173696],[-123.373177,48.4173076],[-123.3733165,48.417342]]]
Feature	way/137474692	service		Polygon	[[[-123.3451286,48.4242859],[-123.3451296,48.4242701],[-123.3451523,48.4239208],[-123.3451426,48.423906],[-123.3451312,48.4238889],[-123.3449965,48.4239365],[-123.3445637,48.4240896],[-123.3445191,48.4241053],[-123.3445396,48.4241446],[-123.3445172,48.4241844],[-123.3445906,48.4241966],[-123.3450825,48.4242782],[-123.3451286,48.4242859]]]
Feature	way/137474693	service		Polygon	[[[-123.3345399,48.42746],[-123.3344906,48.4274843],[-123.3344519,48.4275034],[-123.3345571,48.4275924],[-123.3345961,48.4276254],[-123.3346344,48.4276066],[-123.3346825,48.4275831],[-123.3348315,48.4275071],[-123.334909,48.4274689],[-123.3348411,48.4274085],[-123.3347705,48.4273456],[-123.3346905,48.4273854],[-123.3345855,48.4274376],[-123.3345399,48.42746]]]
Feature	way/137474694	service		Polygon	[[[-123.323837,48.4263412],[-123.3238726,48.4263412],[-123.3242851,48.4263409],[-123.3243514,48.4263409],[-123.3243519,48.4263302],[-123.32436,48.4263245],[-123.3243738,48.4263188],[-123.324439,48.4263191],[-123.3244991,48.4263188],[-123.3245039,48.4261738],[-123.3245053,48.4261337],[-123.3245067,48.4260956],[-123.3242637,48.4260938],[-123.3242635,48.426126],[-123.3242622,48.4262422],[-123.3242129,48.4262419],[-123.324072,48.4262411],[-123.3239508,48.4262407],[-123.3238351,48.4262404],[-123.323837,48.4263412]]]
Feature	way/137474719	service		Polygon	[[[-123.3368847,48.4124636],[-123.3370577,48.4124452],[-123.3370459,48.4123679],[-123.3370344,48.4122931],[-123.3368937,48.4123053],[-123.3367633,48.4123166],[-123.3365425,48.4123586],[-123.3364576,48.4123747],[-123.3364879,48.4125179],[-123.3368847,48.4124636]]]
Feature	way/137574781	service		Polygon	[[[-123.3337797,48.4458909],[-123.3338591,48.4457016],[-123.3338406,48.4456565],[-123.3337971,48.4456733],[-123.3336732,48.4457212],[-123.3335728,48.44576],[-123.33354,48.4457859],[-123.3335392,48.4460499],[-123.3335391,48.4460956],[-123.3338006,48.4460966],[-123.3338045,48.4459848],[-123.3338048,48.445976],[-123.3338078,48.4459026],[-123.3338081,48.4458913],[-123.3337797,48.4458909]]]
